編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTNMLLKIIIFFHL48CA,,91.68,集合住宅,鋼筋混凝土造,102年7月18日,十四層,三層 陽台 雨遮
RPTNMLLKIIIFFHL48CA,,75.82,共有部分（停車空間、樓梯間、昇降機間、污水機房、消防機房、梯廳、車道、電信室、水箱、防空避難室兼停車空間、緊急發電機室、台電配電室、垃圾集中處、受電箱室、機房、門廳、門廊、基地內通路、開放空間、公共服務空間、環保室、機車停車區、游泳池、電梯機房）,鋼筋混凝土造,102年7月18日,十四層,
RPQNMLMJIIIFFGL18DA,24,84.00,見其他登記事項,鋼造,78年3月30日,一層,
RPVNMLLKIIIFFHL68CA,,91.34,集合住宅,鋼筋混凝土造,102年7月18日,十四層,十二層 陽台 雨遮
RPVNMLLKIIIFFHL68CA,,72.78,共有部分（停車空間、樓梯間、昇降機間、污水機房、消防機房、梯廳、車道、電信室、水箱、防空避難室兼停車空間、緊急發電機室、台電配電室、垃圾集中處、受電箱室、機房、門廳、門廊、基地內通路、開放空間、公共服務空間、環保室、機車停車區、游泳池、電梯機房）,鋼筋混凝土造,102年7月18日,十四層,
RPSNMLNLRHIFFFL76DA,22,128.18,住家用,鋼筋混凝土造,80年6月27日,七層,六層 七層 陽台 花台
RPSNMLNLRHIFFFL76DA,22,25.40,梯間　機械間　水塔等,鋼筋混凝土造,80年6月27日,七層,
RPSNMLKMRHIFFFL56DA,19,88.09,住家用,鋼筋混凝土造,84年1月10日,十三層,十二層 陽台 花台
RPSNMLKMRHIFFFL56DA,19,33.23,共有部份,鋼筋混凝土造,84年1月10日,十三層,
RPUNMLNLRHIFFCL66DA,35,87.90,住家用,鋼筋混凝土造,67年12月1日,,四層 電梯樓梯間
RPQRMLSKRHIFFBB58DA,21,98.37,住家用,鋼筋混凝土造,81年12月17日,十二層,六層 陽台
RPQRMLSKRHIFFBB58DA,21,22.14,共有部份,鋼筋混凝土造,81年12月17日,十二層,
RPQRMLSKRHIFFBB58DA,21,7.95,停車場,鋼筋混凝土造,81年12月17日,十二層,
RPOPMLSKRHIFFCB28DA,19,54.03,住家用,鋼筋混凝土造,83年8月17日,十四層,十三層 陽台 花台
RPOPMLSKRHIFFCB28DA,19,27.24,共有部份,鋼筋混凝土造,83年8月17日,十四層,
RPORMLPKIIIFFBB17CA,27,77.87,住家用,鋼筋混凝土造,75年7月31日,五層,五層 陽台
RPWOMLOJIIIFFCB67DA,4,71.86,住家用,鋼筋混凝土造,98年1月21日,十層,三層 陽台 雨遮
RPWOMLOJIIIFFCB67DA,4,56.05,共用,鋼筋混凝土造,98年1月21日,十層,
RPSPMLOJIIIFFCB37DA,27,212.61,店房、住房、人行道、避難室,鋼筋混凝土造,75年3月11日,三層,一層 二層 三層 陽台 平台 屋頂突出物 騎樓 地下層
RPUNMLMJIIIFFHL58CA,,348.08,住宅、樓梯間,鋼筋混凝土造,102年5月20日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPROMLOKIIIFFBB07CA,4,26.29,住家用,鋼筋混凝土造,98年10月30日,十層,五層 陽台 雨遮
RPOOMLMJIIIFFBB09CA,20,1.40,住家用,鋼筋混凝土造,82年11月30日,十五層,
RPOOMLMJIIIFFBB09CA,20,8.60,共有部份,鋼筋混凝土造,82年11月30日,十五層,
RPOOMLMJIIIFFBB09CA,20,14.29,共有部份,鋼筋混凝土造,82年11月30日,十五層,
RPOOMLMJIIIFFBB09CA,20,101.66,住家用,鋼筋混凝土造,82年11月30日,十五層,四層 陽台 露台 花台
RPWOMLMJIIIFFBB27CA,35,70.75,住家用,鋼筋混凝土造,67年6月5日,十二層,三層
RPPNMLMJIIIFFBB09CA,20,47.90,商業用,鋼筋混凝土造,82年7月15日,八層,一層 平台 騎樓
RPPNMLMJIIIFFBB09CA,20,14.12,共有部份,鋼筋混凝土造,82年7月15日,八層,
RPPOMLOKIIIFFBB86CA,32,111.12,集合住宅，人行道,鋼筋混凝土造,70年5月7日,四層,一層 二層 騎樓
RPPOMLOKIIIFFBB86CA,32,6.95,共有部份,鋼筋混凝土造,70年5月7日,四層,
RPVNMLMJIIIFFBB07CA,,428.04,住宅，停車空間,鋼筋混凝土造,102年2月27日,五層,一層 二層 三層 四層 五層 陽台
RPSOMLNJIIIFFBB96CA,3,484.65,停車空間．住宅．樓梯間．店舖,鋼筋混凝土造,99年12月10日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項
RPRQMLOJIIIFFBB17CA,20,97.90,住家用,鋼筋混凝土造,82年11月23日,七層,二層 陽台
RPRQMLOJIIIFFBB17CA,20,34.00,共有部份,鋼筋混凝土造,82年11月23日,八層,
RPUNMLRLRHIFFBB48CA,21,107.95,住家用,鋼筋混凝土造,82年2月12日,十四層,十四層 陽台
RPUNMLRLRHIFFBB48CA,21,21.44,共有部份,鋼筋混凝土造,82年2月12日,十四層,
RPUNMLRLRHIFFBB48CA,21,.54,商業用,鋼筋混凝土造,82年2月12日,十四層,
RPUNMLRLRHIFFBB48CA,21,7.36,共有部份,鋼筋混凝土造,82年2月12日,十四層,
RPPVMLRLRHIFFBB78CA,,177.66,住宅、樓梯間、停車空間,鋼筋混凝土造,102年3月14日,四層,一層 二層 三層 四層 陽台 地下一層
RPPVMLRLRHIFFBB78CA,,22.66,本共有部分係依使用執照之建築概要表記載項目有台電配電室、污水機房、消防水池、樓梯間、消防機械室兼發電機室及電信室等六項。,鋼筋混凝土造,102年3月14日,四層,
RPVOMLLKIIIFFBB17CA,,93.67,住家用,鋼筋混凝土造,102年4月11日,十四層,十一層 陽台 雨遮
RPVOMLLKIIIFFBB17CA,,61.43,本共有部分係依使用執照之樓層附表記載項目有：停車空間、污水機房、水箱、消防機械室、梯間、法定防空避難室兼停車空間、機械室、發電機室、電信室、台電配電室、管委會服務空間（社區管理室）、機車停車空間、垃圾集中處、車道、公共服務空間（社區健身房）、公共服務空間（社區交誼室）、梯廳、樓梯間等１８項。,鋼筋混凝土造,102年4月11日,十四層,
RPQVMLRLRHIFFBB88CA,,185.21,住宅、停車空間、樓梯間,鋼筋混凝土造,102年3月14日,四層,一層 二層 三層 四層 陽台 地下一層
RPQVMLRLRHIFFBB88CA,,22.66,本共有部分係依使用執照之建築概要表記載項目有台電配電室、污水機房、消防水池、樓梯間、消防機械室兼發電機室及電信室等六項。,鋼筋混凝土造,102年3月14日,四層,
RPPPMLNLRHIFFBB77CA,21,95.13,住家用,鋼筋混凝土造,81年6月1日,七層,三層 陽台
RPPPMLNLRHIFFBB77CA,21,10.69,共有部份,鋼筋混凝土造,81年6月1日,七層,
RPOVMLLKIIIFFHL78CA,,90.44,集合住宅,鋼筋混凝土造,102年7月18日,十四層,八層 陽台 雨遮
RPOVMLLKIIIFFHL78CA,,74.60,共有部分（停車空間、樓梯間、昇降機間、污水機房、消防機房、梯廳、車道、電信室、水箱、防空避難室兼停車空間、緊急發電機室、台電配電室、垃圾集中處、受電箱室、機房、門廳、門廊、基地內通路、開放空間、公共服務空間、環保室、機車停車區、游泳池、電梯機房）,鋼筋混凝土造,102年7月18日,十四層,
RPPVMLLKIIIFFHL88CA,,90.44,集合住宅,鋼筋混凝土造,102年7月18日,十四層,九層 陽台 雨遮
RPPVMLLKIIIFFHL88CA,,110.39,共有部分（停車空間、樓梯間、昇降機間、污水機房、消防機房、梯廳、車道、電信室、水箱、防空避難室兼停車空間、緊急發電機室、台電配電室、垃圾集中處、受電箱室、機房、門廳、門廊、基地內通路、開放空間、公共服務空間、環保室、機車停車區、游泳池、電梯機房）,鋼筋混凝土造,102年7月18日,十四層,
RPSOMLPLRHIFFBB18CA,20,105.49,住家用,鋼筋混凝土造,83年1月12日,七層,四層 陽台
RPSOMLPLRHIFFBB18CA,20,9.62,共有部份,鋼筋混凝土造,83年1月12日,七層,
RPQNMLQLRHIFFBB97CA,21,110.64,住家用,鋼筋混凝土造,81年10月15日,十二層,六層 陽台 花台
RPQNMLQLRHIFFBB97CA,21,24.35,共有部份,鋼筋混凝土造,81年10月15日,十二層,
RPQNMLQLRHIFFBB97CA,21,20.62,停車空間．避難室,鋼筋混凝土造,81年10月15日,十二層,
RPSPMLRKRHIFFBB38CA,18,18.83,住家用,鋼筋混凝土造,84年9月1日,七層,六層 陽台 花台
RPSPMLRKRHIFFBB38CA,18,6.50,共有部份,鋼筋混凝土造,84年9月1日,七層,
RPWNMLSJIIIFFBB77CA,3,42.41,住家用,鋼筋混凝土造,99年9月9日,十七層,七層 陽台 雨遮
RPWNMLSJIIIFFBB77CA,3,14.91,本共有部份係依使用執照之建築概要表記載項目有，人行道，管委會管理室，門廳，樓梯間，昇降機間，排煙室，梯廳，公設，透空遮牆，水箱，電梯機房，走廊，車道，外廊等１４項。,鋼筋混凝土造,99年9月9日,十七層,
RPWNMLSJIIIFFBB77CA,3,9.37,本共有部份係依使用執照之建築概要表記載項目有，停車空間，樓梯間，昇降機間，消防機房兼污水機房，排煙室，水箱，機車停車區，防空避難室兼停車空間，車道，台電配電室，緊急發電機室，機房，電信室等１３項。,鋼筋混凝土造,99年9月9日,十七層,
RPVQMLSKRHIFFBB88CA,21,68.15,住家用,鋼筋混凝土造,81年11月10日,五層,五層 陽台 花台 雨遮
RPVQMLSKRHIFFBB88CA,21,6.77,共有部份,鋼筋混凝土造,81年11月10日,五層,
RPVPMLRKRHIFFBB68CA,20,96.93,住家用,鋼筋混凝土造,83年2月7日,九層,八層 陽台 花台
RPVPMLRKRHIFFBB68CA,20,41.32,共有部份,鋼筋混凝土造,83年2月7日,九層,
RPWPMLRKRHIFFBB78CA,18,20.75,住家用,鋼筋混凝土造,84年11月24日,二十四層,九層 陽台
RPWPMLRKRHIFFBB78CA,18,9.81,防空避難室，停車空間，門廳，樓梯間，機械室，水箱,鋼筋混凝土造,84年11月24日,二十四層,
RPVNMLLLRHIFFBB97CA,33,86.67,住家用,鋼筋混凝土造,69年10月16日,五層,四層
RPWNMLTKRHIFFBB78CA,19,39.47,住家用,鋼筋混凝土造,84年1月27日,八層,五層 陽台
RPWNMLTKRHIFFBB78CA,19,26.21,共有部份,鋼筋混凝土造,84年1月27日,八層,
RPQNMLTKRHIFFBB18CA,14,27.66,住家用,鋼筋混凝土造,88年6月16日,二十層,十九層 陽台
RPQSMLRKRHIFFBB48CA,22,69.78,住商用,鋼筋混凝土造,80年4月3日,二層,一層 二層
RPQNMLTKRHIFFBB18CA,14,4.21,共有部份,鋼筋混凝土造,88年6月16日,二十層,
RPQNMLTKRHIFFBB18CA,14,.99,共有部份,鋼筋混凝土造,88年6月16日,二十層,
RPQNMLTKRHIFFBB18CA,14,8.84,共有部份,鋼筋混凝土造,88年6月16日,二十層,
RPPQMLSKRHIFFBB28CA,22,30.50,住家用,鋼筋混凝土造,80年10月2日,七層,六層 陽台
RPXRMLRKRHIFFBB09CA,6,11.85,共有部份,鋼筋混凝土造,96年12月31日,十二層,
RPPQMLSKRHIFFBB28CA,22,8.94,共有部份,鋼筋混凝土造,80年10月2日,七層,
RPXRMLRKRHIFFBB09CA,6,66.48,住家用,鋼筋混凝土造,96年12月31日,十二層,四層 陽台 雨遮
RPPQMLSKRHIFFBB28CA,22,10.41,共有部份,鋼筋混凝土造,80年10月2日,七層,
RPXRMLRKRHIFFBB09CA,6,16.64,共有部份,鋼筋混凝土造,96年12月31日,十二層,
RPRPMLSKRHIFFBB38CA,33,105.55,住商用,鋼筋混凝土造,69年5月30日,五層,一層 騎樓 夾層
RPSNMLSKRHIFFBB28CA,19,72.94,住家用,鋼筋混凝土造,83年4月19日,八層,五層 陽台 花台
RPSNMLSKRHIFFBB28CA,19,33.36,共有部份,鋼筋混凝土造,83年4月19日,八層,
RPQPMLRLRHIFFAB18CA,24,81.73,住家用,鋼筋混凝土造,79年1月24日,五層,五層 陽台 花台 雨遮
RPQPMLRLRHIFFAB18CA,24,20.08,共有部份,鋼筋混凝土造,79年1月24日,五層,
RPQTMLSKRHIFFAB58CA,28,258.90,商業用,鋼筋混凝土造,74年12月24日,七層,二層 陽台
RPQTMLSKRHIFFAB58CA,28,78.79,樓梯間．走廊．人行道．避難室．停車空間．汽車升降機．水箱．台電使用室,鋼筋混凝土造,74年12月24日,七層,
RPSNMLNLRHIFFAB77CA,15,97.39,住家用,鋼筋混凝土造,87年8月31日,八層,六層 陽台
RPSNMLNLRHIFFAB77CA,15,51.16,共有部份,鋼筋混凝土造,87年8月31日,八層,
RPUPMLRLRHIFFAB58CA,,116.52,住家用,見其他登記事項,,二層,一層 二層 騎樓 倉庫 廚房 浴廁
RPVQMLQLRHIFFAB68CA,8,86.33,集合住宅,鋼筋混凝土造,94年10月11日,十五層,十二層 陽台
RPVQMLQLRHIFFAB68CA,8,41.27,共用部分,鋼筋混凝土造,94年10月11日,十五層,
RPSOMLMJIIIFFAB76CA,40,44.24,住家用,見其他登記事項,63年2月7日,二層,一層 二層
RPSOMLMJIIIFFAB76CA,40,44.24,住家用,見其他登記事項,63年2月7日,二層,一層 二層
RPOOMLNJIIIFFAB09CA,35,68.47,住家用,鋼筋混凝土造,68年2月21日,五層,三層
RPXNMLNJIIIFFAB27CA,24,38.30,住家用,鋼筋混凝土造,78年5月15日,十二層,三層 陽台
RPXNMLNJIIIFFAB27CA,24,22.77,人行道，梯間，電梯，走道，避雷針，水箱,鋼筋混凝土造,78年5月15日,十二層,
RPXNMLNJIIIFFAB27CA,24,.78,人行道，店房,鋼筋混凝土造,78年5月15日,十二層,
RPXNMLNJIIIFFAB27CA,24,4.95,店房，辦公室，人行道,鋼筋混凝土造,78年5月15日,十二層,
RPXNMLNJIIIFFAB27CA,24,3.34,停車空間．避難室,鋼筋混凝土造,78年5月15日,十二層,
RPTNMLOJIIIFFAB96CA,17,101.95,集合住宅,鋼筋混凝土造,85年3月8日,十層,九層 陽台 花台
RPTNMLOJIIIFFAB96CA,17,41.09,走道．儲藏室．機械室．樓梯間．水塔,鋼筋混凝土造,85年3月8日,十層,
RPTNMLOJIIIFFAB96CA,17,34.52,防空避難室兼停車空間．停車空間,鋼筋混凝土造,85年3月8日,十層,
RPVPMLNJIIIFFAB27CA,5,58.98,集合住宅,鋼筋混凝土造,97年6月24日,十二層,十一層 陽台 雨遮
RPVPMLNJIIIFFAB27CA,5,41.47,共用,鋼筋混凝土造,97年6月24日,十二層,
RPVPMLNJIIIFFAB27CA,5,11.74,共用,鋼筋混凝土造,97年6月24日,十二層,
RPRNMLOLRHIFFAB77CA,1,185.83,集合住宅,鋼筋混凝土造,102年5月29日,十四層,五層 陽台 雨遮
RPRNMLOLRHIFFAB77CA,1,.55,管理室,鋼筋混凝土造,102年5月29日,十四層,
RPRNMLOLRHIFFAB77CA,1,172.35,共有：本共有部份之項目有停車空間、樓梯間、排煙室、昇降機間、機械機房、消防機房、水箱、電信室、防空避難室兼停車空間、機械室、緊急發電室、管理室、台電配電室、機車停車區、車道、門廳、社區大廳、社區交誼廳、社區閱讀室、頂蓋型開放空間、垃圾集中處、梯廳、屋頂平台、水錶箱室、電梯機房等２５項。,鋼筋混凝土造,102年5月29日,十四層,
RPUNNLSKRHIFFAB48CA,19,95.31,住家用,鋼筋混凝土造,83年9月12日,十六層,十層 陽台 花台
RPUNNLSKRHIFFAB48CA,19,49.13,防空避難室、停車空間、人行道、水塔、樓梯間、機械室,鋼筋混凝土造,83年9月12日,十六層,
RPVNNLSKRHIFFAB58CA,7,.08,店舖,鋼筋混凝土造,95年6月22日,三十二層,
RPVNNLSKRHIFFAB58CA,7,52.99,集合住宅,鋼筋混凝土造,95年10月26日,三十二層,十九層 陽台
RPVNNLSKRHIFFAB58CA,7,22.15,共用,鋼筋混凝土造,95年10月26日,三十二層,
RPVNNLSKRHIFFAB58CA,7,8.83,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPVNNLSKRHIFFAB58CA,7,.00,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPVNNLSKRHIFFAB58CA,7,.90,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPUNMLRJIIIFFAB37CA,3,51.23,集合住宅,鋼筋混凝土造,102年2月5日,十層,三層 陽台
RPUNMLRJIIIFFAB37CA,3,24.45,本共有部份係依使用執照之建築概要表記載項目有：台電受電室、防空避難室兼停車空間、管委會使用空間、公共遊憩設施空間、開放空間、門廳、梯間、水錶箱、機房、機械室及水箱、管委會健身室、頂蓋型廣場式開放空間、管理員室等１４項,鋼筋混凝土造,102年2月5日,十層,
RPUNMLRJIIIFFAB37CA,3,9.60,本共有部份係依使用執照之建築概要表記載項目有：梯廳及梯間等２項,鋼筋混凝土造,102年2月5日,十層,
RPVNMLRJIIIFFAB47CA,2,63.29,集合住宅,鋼筋混凝土造,102年2月5日,十層,三層 陽台
RPVNMLRJIIIFFAB47CA,2,16.26,本共有部份係依使用執照之建築概要表記載項目有：台電受電室、防空避難室兼停車空間、管委會使用空間、公共遊憩設施空間、開放空間、門廳、梯間、水錶箱、機房、機械室及水箱、管委會健身室、頂蓋型廣場式開放空間、管理員室等１４項,鋼筋混凝土造,102年2月5日,十層,
RPVNMLRJIIIFFAB47CA,2,11.82,本共有部份係依使用執照之建築概要表記載項目有：梯廳及梯間等２項,鋼筋混凝土造,102年2月5日,十層,
RPXNMLRJIIIFFAB67CA,3,51.36,集合住宅,鋼筋混凝土造,102年2月5日,十層,四層 陽台
RPXNMLRJIIIFFAB67CA,3,47.19,本共有部份係依使用執照之建築概要表記載項目有：台電受電室、防空避難室兼停車空間、管委會使用空間、公共遊憩設施空間、開放空間、門廳、梯間、水錶箱、機房、機械室及水箱、管委會健身室、頂蓋型廣場式開放空間、管理員室等１４項,鋼筋混凝土造,102年2月5日,十層,
RPXNMLRJIIIFFAB67CA,3,9.50,本共有部份係依使用執照之建築概要表記載項目有：梯廳及梯間等２項。,鋼筋混凝土造,102年2月5日,十層,
RPPOMLRJIIIFFAB96CA,,63.29,集合住宅,鋼筋混凝土造,102年2月5日,十層,四層 陽台
RPPOMLRJIIIFFAB96CA,,27.51,本共有部份係依使用執照之建築概要表記載項目有：台電受電室、防空避難室兼停車空間、管委會使用空間、公共遊憩設施空間、開放空間、門廳、梯間、水錶箱、機房、機械室及水箱、管委會健身室、頂蓋型廣場式開放空間、管理員室等１４項,鋼筋混凝土造,102年2月5日,十層,
RPPOMLRJIIIFFAB96CA,,11.82,本共有部份係依使用執照之建築概要表記載項目有：梯廳及梯間等２項,鋼筋混凝土造,102年2月5日,十層,
RPQOMLRJIIIFFAB07CA,1,51.23,集合住宅,鋼筋混凝土造,102年2月5日,十層,五層 陽台
RPQOMLRJIIIFFAB07CA,1,24.45,本共有部份係依使用執照之建築概要表記載項目有：台電受電室、防空避難室兼停車空間、管委會使用空間、公共遊憩設施空間、開放空間、門廳、梯間、水錶箱、機房、機械室及水箱、管委會健身室、頂蓋型廣場式開放空間、管理員室等１４項,鋼筋混凝土造,102年2月5日,十層,
RPQOMLRJIIIFFAB07CA,1,9.60,本共有部份係依使用執照之建築概要表記載項目有：梯廳及梯間等２項,鋼筋混凝土造,102年2月5日,十層,
RPPNMLRJIIIFFAB86CA,19,33.79,住家用,鋼筋混凝土造,83年7月14日,十三層,三層
RPPNMLRJIIIFFAB86CA,19,12.23,防空避難室．水箱．樓梯間．機械室．停車空間．台電受電室,鋼筋混凝土造,83年7月14日,十三層,
RPTNMLRJIIIFFAB27CA,1,61.93,集合住宅,鋼筋混凝土造,102年2月5日,十層,三層 陽台
RPTNMLRJIIIFFAB27CA,1,49.88,本共有部份係依使用執照之建築概要表記載項目有：台電受電室、防空避難室兼停車空間、管委會使用空間、公共遊憩設施空間、開放空間、門廳、梯間、水錶箱、機房、機械室及水箱、管委會健身室、頂蓋型廣場式開放空間、管理員室等１４項,鋼筋混凝土造,102年2月5日,十層,
RPTNMLRJIIIFFAB27CA,1,11.61,本共有部份係依使用執照之建築概要表記載項目有：梯廳及梯間等２項,鋼筋混凝土造,102年2月5日,十層,
RPQNMLRJIIIFFAB96CA,1,51.36,集合住宅,鋼筋混凝土造,102年2月5日,十層,二層 陽台
RPQNMLRJIIIFFAB96CA,1,24.45,本共有部份係依使用執照之建築概要表記載項目有：台電受電室、防空避難室兼停車空間、管委會使用空間、公共遊憩設施空間、開放空間、門廳、梯間、水錶箱、機房、機械室及水箱、管委會健身室、頂蓋型廣場式開放空間、管理員室等１４項,鋼筋混凝土造,102年2月5日,十層,
RPQNMLRJIIIFFAB96CA,1,9.42,本共有部份係依使用執照之建築概要表記載項目有：梯廳及梯間等２項,鋼筋混凝土造,102年2月5日,十層,
RPSNMLRJIIIFFAB17CA,1,64.28,集合住宅,鋼筋混凝土造,102年2月5日,十層,三層 陽台
RPSNMLRJIIIFFAB17CA,1,27.75,本共有部份係依使用執照之建築概要表記載項目有：台電受電室、防空避難室兼停車空間、管委會使用空間、公共遊憩設施空間、開放空間、門廳、梯間、水錶箱、機房、機械室及水箱、管委會健身室、頂蓋型廣場式開放空間、管理員室等１４項,鋼筋混凝土造,102年2月5日,十層,
RPSNMLRJIIIFFAB17CA,1,12.03,本共有部份係依使用執照之建築概要表記載項目有：梯廳及梯間等２項,鋼筋混凝土造,102年2月5日,十層,
RPRNMLRJIIIFFAB07CA,1,63.29,集合住宅,鋼筋混凝土造,102年2月5日,十層,二層 陽台
RPRNMLRJIIIFFAB07CA,1,27.51,本共有部份係依使用執照之建築概要表記載項目有：台電受電室、防空避難室兼停車空間、管委會使用空間、公共遊憩設施空間、開放空間、門廳、梯間、水錶箱、機房、機械室及水箱、管委會健身室、頂蓋型廣場式開放空間、管理員室等１４項,鋼筋混凝土造,102年2月5日,十層,
RPRNMLRJIIIFFAB07CA,1,11.92,本共有部份係依使用執照之建築概要表記載項目有：梯廳及梯間等２項,鋼筋混凝土造,102年2月5日,十層,
RPRQMLSJIIIFFAB47CA,16,23.38,住家用,鋼筋混凝土造,86年3月11日,九層,九層 陽台
RPRQMLSJIIIFFAB47CA,16,5.48,共同使用,鋼筋混凝土造,86年3月11日,九層,
RPRQMLSJIIIFFAB47CA,16,6.21,共同使用,鋼筋混凝土造,86年3月11日,九層,
RPTOMLRJIIIFFAB37CA,1,64.28,集合住宅,鋼筋混凝土造,102年2月5日,十層,六層 陽台
RPTOMLRJIIIFFAB37CA,1,27.75,本共有部份係依使用執照之建築概要表記載項目有：台電受電室、防空避難室兼停車空間、管委會使用空間、公共遊憩設施空間、開放空間、門廳、梯間、水錶箱、機房、機械室及水箱、管委會健身室、頂蓋型廣場式開放空間、管理員室等１４項,鋼筋混凝土造,102年2月5日,十層,
RPTOMLRJIIIFFAB37CA,1,12.03,本共有部份係依使用執照之建築概要表記載項目有：梯廳及梯間等２項,鋼筋混凝土造,102年2月5日,十層,
RPSOMLRJIIIFFAB27CA,1,61.93,集合住宅,鋼筋混凝土造,102年2月5日,十層,六層 陽台
RPSOMLRJIIIFFAB27CA,1,27.14,本共有部份係依使用執照之建築概要表記載項目有：台電受電室、防空避難室兼停車空間、管委會使用空間、公共遊憩設施空間、開放空間、門廳、梯間、水錶箱、機房、機械室及水箱、管委會健身室、頂蓋型廣場式開放空間、管理員室等１４項,鋼筋混凝土造,102年2月5日,十層,
RPSOMLRJIIIFFAB27CA,1,11.61,本共有部份係依使用執照之建築概要表記載項目有：梯廳及梯間等２項,鋼筋混凝土造,102年2月5日,十層,
RPSNMLLKIIIFFAB66CA,16,87.58,集合住宅,鋼筋混凝土造,86年9月18日,二十一層,十六層 陽台
RPSNMLLKIIIFFAB66CA,16,18.83,共同使用,鋼筋混凝土造,86年9月18日,二十一層,
RPSNMLLKIIIFFAB66CA,16,15.75,共有部份,鋼筋混凝土造,86年9月18日,二十一層,
RPWOMLRJIIIFFAB67CA,1,51.23,集合住宅,鋼筋混凝土造,102年2月5日,十層,九層 陽台
RPWOMLRJIIIFFAB67CA,1,24.45,本共有部份係依使用執照之建築概要表記載項目有：台電受電室、防空避難室兼停車空間、管委會使用空間、公共遊憩設施空間、開放空間、門廳、梯間、水錶箱、機房、機械室及水箱、管委會健身室、頂蓋型廣場式開放空間、管理員室等１４項,鋼筋混凝土造,102年2月5日,十層,
RPWOMLRJIIIFFAB67CA,1,9.39,本共有部份係依使用執照之建築概要表記載項目有：梯廳及梯間等２項,鋼筋混凝土造,102年2月5日,十層,
RPVOMLRJIIIFFAB57CA,1,64.28,集合住宅,鋼筋混凝土造,102年2月5日,十層,八層 陽台
RPVOMLRJIIIFFAB57CA,1,27.75,本共有部份係依使用執照之建築概要表記載項目有：台電受電室、防空避難室兼停車空間、管委會使用空間、公共遊憩設施空間、開放空間、門廳、梯間、水錶箱、機房、機械室及水箱、管委會健身室、頂蓋型廣場式開放空間、管理員室等１４項,鋼筋混凝土造,102年2月5日,十層,
RPVOMLRJIIIFFAB57CA,1,11.78,本共有部份係依使用執照之建築概要表記載項目有：梯廳及梯間等２項,鋼筋混凝土造,102年2月5日,十層,
RPUOMLRJIIIFFAB47CA,1,64.28,集合住宅,鋼筋混凝土造,102年2月5日,十層,七層 陽台
RPUOMLRJIIIFFAB47CA,1,27.75,本共有部份係依使用執照之建築概要表記載項目有：台電受電室、防空避難室兼停車空間、管委會使用空間、公共遊憩設施空間、開放空間、門廳、梯間、水錶箱、機房、機械室及水箱、管委會健身室、頂蓋型廣場式開放空間、管理員室等１４項,鋼筋混凝土造,102年2月5日,十層,
RPUOMLRJIIIFFAB47CA,1,11.92,本共有部份係依使用執照之建築概要表記載項目有：梯廳及梯間等２項。,鋼筋混凝土造,102年2月5日,十層,
RPOQMLSJIIIFFAB17CA,30,31.22,住家用,鋼筋混凝土造,72年8月19日,十五層,七層 陽台
RPOQMLSJIIIFFAB17CA,30,14.15,共有部份,鋼筋混凝土造,72年8月19日,十五層,
RPWPMLLKIIIFFCB47CA,4,41.83,住家用,鋼筋混凝土造,98年8月13日,二十六層,五層 陽台 雨遮
RPWPMLLKIIIFFCB47CA,4,22.44,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPWPMLLKIIIFFCB47CA,4,16.54,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPXPMLLKIIIFFCB57CA,21,68.29,住家用,鋼筋混凝土造,81年11月6日,六層,二層 陽台 花台
RPXPMLLKIIIFFCB57CA,21,15.32,停車空間、防空避難室,鋼筋混凝土造,81年11月6日,六層,
RPXPMLLKIIIFFCB57CA,21,10.81,共有部份,鋼筋混凝土造,81年11月6日,六層,
RPUPMLSJIIIFFAB67CA,,89.66,商業用,鋼筋混凝土造,,八層,四層 陽台
RPUPMLSJIIIFFAB67CA,,1.80,人行道，電梯，台電發電室，梯間,鋼筋混凝土造,,八層,
RPQNMLSJIIIFFAB07CA,1,114.52,集合住宅,鋼筋混凝土造,102年2月5日,十層,五層 陽台
RPQNMLSJIIIFFAB07CA,1,40.71,本共有部份係依使用執照之建築概要表記載項目有：台電受電室、防空避難室兼停車空間、管委會使用空間、公共遊憩設施空間、開放空間、門廳、梯間、水錶箱、機房、機械室及水箱、管委會健身室、頂蓋型廣場式開放空間、管理員室等１４項,鋼筋混凝土造,102年2月5日,十層,
RPQNMLSJIIIFFAB07CA,1,21.42,本共有部份係依使用執照之建築概要表記載項目有：梯廳及梯間等２項,鋼筋混凝土造,102年2月5日,十層,
RPOPMLRJIIIFFAB96CA,3,51.23,集合住宅,鋼筋混凝土造,102年2月5日,十層,六層 陽台
RPOPMLRJIIIFFAB96CA,3,47.19,本共有部份係依使用執照之建築概要表記載項目有：台電受電室、防空避難室兼停車空間、管委會使用空間、公共遊憩設施空間、開放空間、門廳、梯間、水錶箱、機房、機械室及水箱、管委會健身室、頂蓋型廣場式開放空間、管理員室等１４項,鋼筋混凝土造,102年2月5日,十層,
