編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPOPMLOLMHIFFAB17CA,5,.06,共用,鋼筋混凝土造,97年7月21日,十五層,
RPOPMLOLMHIFFAB17CA,5,46.77,共用,鋼筋混凝土造,97年7月21日,十五層,
RPTRMLNLMHIFFHL86CA,,106.09,集合住宅,鋼筋混凝土造,102年2月7日,十四層,十二層 陽台 雨遮
RPTRMLNLMHIFFHL86CA,,15.40,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPTRMLNLMHIFFHL86CA,,8.27,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPTRMLNLMHIFFHL86CA,,22.28,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPTRMLNLMHIFFHL86CA,,.15,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPTRMLNLMHIFFHL86CA,,56.20,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPTRMLNLMHIFFHL86CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPVRMLNLMHIFFHL07CA,,96.46,集合住宅,鋼筋混凝土造,102年2月7日,十四層,五層 陽台 雨遮
RPVRMLNLMHIFFHL07CA,,14.02,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPVRMLNLMHIFFHL07CA,,7.52,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPVRMLNLMHIFFHL07CA,,20.25,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPVRMLNLMHIFFHL07CA,,.07,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPVRMLNLMHIFFHL07CA,,28.10,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPVRMLNLMHIFFHL07CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPXNMLOLMHIFFHL96CA,,84.50,集合住宅,鋼筋混凝土造,102年2月7日,十四層,七層 陽台 雨遮
RPXNMLOLMHIFFHL96CA,,12.26,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPXNMLOLMHIFFHL96CA,,6.60,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPXNMLOLMHIFFHL96CA,,17.74,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPXNMLOLMHIFFHL96CA,,.07,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPXNMLOLMHIFFHL96CA,,28.10,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPXNMLOLMHIFFHL96CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPWNMLOLMHIFFHL86CA,,85.02,集合住宅,鋼筋混凝土造,102年2月7日,十四層,七層 陽台 雨遮
RPWNMLOLMHIFFHL86CA,,12.34,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPWNMLOLMHIFFHL86CA,,6.63,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPWNMLOLMHIFFHL86CA,,17.86,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPWNMLOLMHIFFHL86CA,,.07,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPWNMLOLMHIFFHL86CA,,28.10,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPWNMLOLMHIFFHL86CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPXRMLNLMHIFFHL27CA,,85.02,集合住宅,鋼筋混凝土造,102年2月7日,十四層,四層 陽台 雨遮
RPXRMLNLMHIFFHL27CA,,12.34,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPXRMLNLMHIFFHL27CA,,6.63,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPXRMLNLMHIFFHL27CA,,17.86,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPXRMLNLMHIFFHL27CA,,.07,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPXRMLNLMHIFFHL27CA,,28.10,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPXRMLNLMHIFFHL27CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPVNMLOLMHIFFHL76CA,,85.02,集合住宅,鋼筋混凝土造,102年2月7日,十四層,四層 陽台 雨遮
RPVNMLOLMHIFFHL76CA,,12.34,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPVNMLOLMHIFFHL76CA,,6.63,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPVNMLOLMHIFFHL76CA,,17.86,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPVNMLOLMHIFFHL76CA,,.07,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPVNMLOLMHIFFHL76CA,,28.10,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPVNMLOLMHIFFHL76CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPUNMLOLMHIFFHL66CA,,96.46,集合住宅,鋼筋混凝土造,102年2月7日,十四層,八層 陽台 雨遮
RPUNMLOLMHIFFHL66CA,,14.02,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPUNMLOLMHIFFHL66CA,,7.52,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPUNMLOLMHIFFHL66CA,,20.25,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPUNMLOLMHIFFHL66CA,,.07,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPUNMLOLMHIFFHL66CA,,28.10,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPUNMLOLMHIFFHL66CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPTSMLNLMHIFFHL96CA,,96.46,集合住宅,鋼筋混凝土造,102年2月7日,十四層,五層 陽台 雨遮
RPTSMLNLMHIFFHL96CA,,14.02,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPTSMLNLMHIFFHL96CA,,7.52,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPTSMLNLMHIFFHL96CA,,20.25,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPTSMLNLMHIFFHL96CA,,.07,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPTSMLNLMHIFFHL96CA,,28.10,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPTSMLNLMHIFFHL96CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPSNMLOLMHIFFHL09CA,,96.46,集合住宅,鋼筋混凝土造,102年2月7日,十四層,六層 陽台 雨遮
RPSNMLOLMHIFFHL09CA,,14.02,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPSNMLOLMHIFFHL09CA,,7.52,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPSNMLOLMHIFFHL09CA,,20.25,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPSNMLOLMHIFFHL09CA,,.07,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPSNMLOLMHIFFHL09CA,,28.10,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPSNMLOLMHIFFHL09CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPSOMLLKMHIFFGL68CA,6,162.58,住房、停車空間,鋼筋混凝土造,95年12月27日,四層,一層 二層 三層 四層 陽台 雨遮
RPRPMLMKMHIFFGL78CA,33,68.49,住家用,鋼筋混凝土造,69年1月5日,四層,三層
RPRNMLPKMHIFFGL88CA,,337.01,人行道、住宅、停車空間、樓梯間,鋼筋混凝土造,101年11月7日,四層,一層 二層 三層 四層 陽台 騎樓 雨遮 見其他登記事項
RPUOMLTJMHIFFGL96CA,14,158.51,住宅,鋼筋混凝土造,87年11月21日,四層,一層 二層 三層 四層 陽台 雨遮
RPXNMLKKMHIFFGL98CA,1,241.23,停車空間、住宅、樓梯間,鋼筋混凝土造,101年6月14日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPVOMLMLMHIFFGL56CA,7,118.78,集合住宅,鋼筋混凝土造,95年3月23日,八層,五層 陽台
RPWOMLNLMHIFFGL76CA,3,175.59,住宅、停車空間,ＲＣ鋼筋混凝土造,99年4月16日,四層,一層 二層 三層 四層 陽台
RPOOMLSKMHIFFGL98CA,4,152.23,集合住宅,ＲＣ造、鋼骨造,98年1月20日,十三層,五層 陽台
RPOOMLSKMHIFFGL98CA,4,56.00,共有部份,ＲＣ造、鋼骨造,98年1月20日,十三層,
RPTOMLOLMHIFFGL56CA,9,244.66,梯間、停車空間．住宅、機電設備室,鋼筋混凝土造,93年8月16日,三層,一層 二層 三層 陽台 地下一層 見其他登記事項
RPTOMLOLMHIFFGL56CA,9,24.09,共有部份,鋼筋混凝土造,93年8月16日,三層,
RPTOMLOLMHIFFGL56CA,9,1.11,人行道．住宅,鋼筋混凝土造,93年8月16日,三層,
RPTNMLKLMHIFFGL68CA,7,85.06,集合住宅,鋼筋混凝土造,94年11月30日,十五層,四層 陽台
RPTNMLKLMHIFFGL68CA,7,17.27,共有部份,鋼筋混凝土造,94年11月30日,十五層,
RPTNMLKLMHIFFGL68CA,7,11.53,共有部份,鋼筋混凝土造,94年11月30日,十五層,
RPUOMLNLMHIFFGL56CA,19,74.04,集合住宅,鋼筋混凝土造,82年10月20日,八層,四層 陽台 花台
RPUOMLNLMHIFFGL56CA,19,29.93,共有部份,鋼筋混凝土造,82年10月20日,,
RPRNMLTLMHIFFGL76CA,33,72.54,住家用,鋼筋混凝土造,69年1月5日,五層,五層
RPUNMLKKMHIFFGL68CA,1,241.23,停車空間、住宅、樓梯間,鋼筋混凝土造,101年6月14日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPVNMLKKMHIFFGL78CA,1,241.23,停車空間、住宅、樓梯間,鋼筋混凝土造,101年6月14日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPXOMLMKMHIFFGL66CA,32,86.42,住家用,加強磚造,69年11月30日,二層,一層 二層
RPTQMLMKMHIFFGL09CA,14,80.06,集合住宅,鋼筋混凝土造,87年12月21日,十層,十層 陽台
RPTQMLMKMHIFFGL09CA,14,19.40,防空避難室，水箱，人行道，梯間，機械室，廣告塔,鋼筋混凝土造,87年12月21日,十層,
RPSNMLLKMHIFFGL58CA,6,115.36,集合住宅,鋼筋混凝土造,96年5月7日,十三層,五層 陽台 雨遮
RPOOMLOLMHIFFHL78CA,,84.50,集合住宅,鋼筋混凝土造,102年2月7日,十四層,八層 陽台 雨遮
RPOOMLOLMHIFFHL78CA,,12.26,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPOOMLOLMHIFFHL78CA,,6.60,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPOOMLOLMHIFFHL78CA,,17.74,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPOOMLOLMHIFFHL78CA,,.07,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPOOMLOLMHIFFHL78CA,,28.10,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPOOMLOLMHIFFHL78CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPPOMLOLMHIFFHL88CA,,84.50,集合住宅,鋼筋混凝土造,102年2月7日,十四層,十二層 陽台 雨遮
RPPOMLOLMHIFFHL88CA,,12.26,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPPOMLOLMHIFFHL88CA,,6.60,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPPOMLOLMHIFFHL88CA,,17.74,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPPOMLOLMHIFFHL88CA,,.07,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPPOMLOLMHIFFHL88CA,,28.10,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPPOMLOLMHIFFHL88CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPWOMLTLMHIFFGL37CA,10,158.40,住家用,鋼筋混凝土造,92年4月14日,四層,一層 二層 三層 四層 陽台 雨遮
RPWOMLTLMHIFFGL37CA,10,1.21,机電設備室．管理員室,鋼筋混凝土造,92年4月14日,二層,
RPWNMLPLMHIFFGL86CA,13,194.58,住宅．停車空間,鋼筋混凝土造,89年3月8日,四層,一層 二層 三層 四層 陽台
RPXNMLLJNHIFFGL09CA,30,96.03,住商用,加強磚造,72年5月20日,二層,一層 二層 陽台 屋頂突出物
RPXOMLOLMHIFFHL07CA,,106.09,集合住宅,鋼筋混凝土造,102年2月7日,十四層,三層 陽台 雨遮
RPXOMLOLMHIFFHL07CA,,15.40,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPXOMLOLMHIFFHL07CA,,8.27,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPXOMLOLMHIFFHL07CA,,22.28,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPXOMLOLMHIFFHL07CA,,.22,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPXOMLOLMHIFFHL07CA,,84.30,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPXOMLOLMHIFFHL07CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
SPXOMLOLMHIFFHL17CA,,106.95,集合住宅,鋼筋混凝土造,102年2月7日,十四層,三層 陽台 雨遮
SPXOMLOLMHIFFHL17CA,,15.48,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
SPXOMLOLMHIFFHL17CA,,8.35,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
SPXOMLOLMHIFFHL17CA,,22.45,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
SPXOMLOLMHIFFHL17CA,,.15,辦公室,鋼筋混凝土造,102年2月7日,十四層,
SPXOMLOLMHIFFHL17CA,,56.20,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
SPXOMLOLMHIFFHL17CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPOPMLOLMHIFFHL88CA,,96.46,集合住宅,鋼筋混凝土造,102年2月7日,十四層,九層 陽台 雨遮
RPOPMLOLMHIFFHL88CA,,14.02,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPOPMLOLMHIFFHL88CA,,7.52,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPOPMLOLMHIFFHL88CA,,20.25,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPOPMLOLMHIFFHL88CA,,.07,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPOPMLOLMHIFFHL88CA,,28.10,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPOPMLOLMHIFFHL88CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPTOMLOLMHIFFHL66CA,,106.95,集合住宅,鋼筋混凝土造,102年2月7日,十四層,四層 陽台 雨遮
RPTOMLOLMHIFFHL66CA,,15.48,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPTOMLOLMHIFFHL66CA,,8.35,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPTOMLOLMHIFFHL66CA,,22.45,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPTOMLOLMHIFFHL66CA,,.07,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPTOMLOLMHIFFHL66CA,,28.10,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPTOMLOLMHIFFHL66CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPUOMLOLMHIFFHL76CA,,106.95,集合住宅,鋼筋混凝土造,102年2月7日,十四層,十二層 陽台 雨遮
RPUOMLOLMHIFFHL76CA,,15.48,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPUOMLOLMHIFFHL76CA,,8.35,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPUOMLOLMHIFFHL76CA,,22.45,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPUOMLOLMHIFFHL76CA,,.15,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPUOMLOLMHIFFHL76CA,,56.20,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPUOMLOLMHIFFHL76CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPWOMLOLMHIFFHL96CA,,84.50,集合住宅,鋼筋混凝土造,102年2月7日,十四層,十層 陽台 雨遮
RPWOMLOLMHIFFHL96CA,,12.26,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPWOMLOLMHIFFHL96CA,,6.60,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPWOMLOLMHIFFHL96CA,,17.74,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPWOMLOLMHIFFHL96CA,,.07,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPWOMLOLMHIFFHL96CA,,28.10,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPWOMLOLMHIFFHL96CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPVOMLOLMHIFFHL86CA,,85.02,集合住宅,鋼筋混凝土造,102年2月7日,十四層,七層 陽台 雨遮
RPVOMLOLMHIFFHL86CA,,12.34,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPVOMLOLMHIFFHL86CA,,6.63,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPVOMLOLMHIFFHL86CA,,17.86,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPVOMLOLMHIFFHL86CA,,.07,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPVOMLOLMHIFFHL86CA,,28.10,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPVOMLOLMHIFFHL86CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPTNMLMLMHIFFHL98CA,21,316.73,辦公室、梯間、單身員工宿舍、廠房,鋼筋混凝土造,81年2月6日,三層,一層 二層 三層 陽台 見其他登記事項
RPRNMLLLMHIFFHL68CA,,227.39,住宅、停車空間、樓梯間,鋼筋混凝土造,101年11月6日,三層,一層 二層 三層 地下一層 見其他登記事項
RPRNMLLLMHIFFHL68CA,,30.45,儲藏室、污水機房、消防機房、台電配電室、管理室、電信室、發電機室、台電通道、景觀機房,鋼筋混凝土造,101年11月6日,,
RPSNMLLLMHIFFHL78CA,,227.39,住宅、停車空間、樓梯間,鋼筋混凝土造,101年11月6日,三層,一層 二層 三層 地下一層 見其他登記事項
RPSNMLLLMHIFFHL78CA,,30.45,儲藏室、污水機房、消防機房、台電配電室、管理室、電信室、發電機室、台電通道、景觀機房,鋼筋混凝土造,101年11月6日,,
RPRNMLKLMHIFFHL58CA,12,185.28,住宅、停車空間、梯間,鋼筋混凝土造,90年4月2日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPSOMLOLMHIFFHL56CA,,106.09,集合住宅,鋼筋混凝土造,102年2月7日,十四層,五層 陽台 雨遮
RPSOMLOLMHIFFHL56CA,,15.40,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPSOMLOLMHIFFHL56CA,,8.27,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPSOMLOLMHIFFHL56CA,,22.28,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPSOMLOLMHIFFHL56CA,,.07,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPSOMLOLMHIFFHL56CA,,28.10,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPSOMLOLMHIFFHL56CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPROMLOLMHIFFHL09CA,,106.09,集合住宅,鋼筋混凝土造,102年2月7日,十四層,三層 陽台 雨遮
RPROMLOLMHIFFHL09CA,,15.40,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPROMLOLMHIFFHL09CA,,8.27,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPROMLOLMHIFFHL09CA,,22.28,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPROMLOLMHIFFHL09CA,,.22,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPROMLOLMHIFFHL09CA,,84.30,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPROMLOLMHIFFHL09CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPQOMLOLMHIFFHL98CA,,90.78,集合住宅,鋼筋混凝土造,102年2月7日,十四層,六層 陽台 雨遮
RPQOMLOLMHIFFHL98CA,,13.18,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPQOMLOLMHIFFHL98CA,,7.08,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPQOMLOLMHIFFHL98CA,,19.06,梯間、水箱室、機械室,鋼筋混凝土造,102年2月7日,十四層,
RPQOMLOLMHIFFHL98CA,,.07,辦公室,鋼筋混凝土造,102年2月7日,十四層,
RPQOMLOLMHIFFHL98CA,,28.10,防空避難室兼停車空間、發電機室、清水池、梯間、機房、電信室、台電配電室,鋼筋混凝土造,102年2月7日,十四層,
RPQOMLOLMHIFFHL98CA,,.00,梯間、公共服務空間、垃圾處理室梯間、車道,鋼筋混凝土造,102年2月7日,十四層,
RPUNMLKLMHIFFHL88CA,20,199.47,住家用,鋼筋混凝土造,82年9月10日,三層,一層 二層 三層 陽台 平台 花台 見其他登記事項
RPQNMLTKMHIFFHL66CA,,63.45,住宅,鋼筋混凝土造,101年9月6日,四層,一層 二層 三層 四層 陽台
RPQNMLTKMHIFFHL66CA,,63.45,住宅,鋼筋混凝土造,101年9月6日,四層,一層 二層 三層 四層 陽台
RPQNMLTKMHIFFHL66CA,,63.45,住宅,鋼筋混凝土造,101年9月6日,四層,一層 二層 三層 四層 陽台
RPVOMLLKMHIFFHL09CA,,227.05,人行道、住宅、停車空間,鋼筋混凝土造,101年10月16日,四層,一層 二層 三層 四層 陽台 騎樓
RPOPMLTKMHIFFHL66CA,21,13.88,防空避難室、停車空間、辦公室,鋼筋混凝土造,81年5月26日,十二層,
RPOPMLTKMHIFFHL66CA,21,.42,集合住宅,鋼筋混凝土造,81年5月26日,十二層,
RPOPMLTKMHIFFHL66CA,21,.42,集合住宅,鋼筋混凝土造,81年5月26日,十二層,
RPOPMLTKMHIFFHL66CA,21,211.82,店舖、人行道、集合住宅,鋼筋混凝土造,81年5月26日,十二層,一層 二層 三層 四層 陽台 平台 騎樓
RPOPMLTKMHIFFHL66CA,21,.54,共有部份,鋼筋混凝土造,81年5月26日,十二層,
RPXNMLLKMHIFFHL56CA,19,71.02,集合住宅,鋼筋混凝土造,83年8月6日,十二層,八層 陽台
RPXNMLLKMHIFFHL56CA,19,24.30,防空避難室、停車空間、機械室、水塔、梯間,鋼筋混凝土造,83年8月6日,十二層,
RPSNMLMKMHIFFHL78CA,20,90.43,集合住宅,鋼筋混凝土造,82年8月16日,七層,七層 陽台
RPSNMLMKMHIFFHL78CA,20,17.13,共有部份,鋼筋混凝土造,82年8月16日,七層,
RPTOMLMKMHIFFHL98CA,34,88.89,店舖、住宅,加強磚造,67年11月15日,二層,一層 二層 騎樓
RPRNMLRKMHIFFHL56CA,19,94.06,集合住宅,鋼筋混凝土造,83年8月6日,十二層,五層 陽台
RPRNMLRKMHIFFHL56CA,19,33.65,防空避難室、停車空間、機械室、水塔、梯間,鋼筋混凝土造,83年8月6日,十二層,
RPXOMLPKMHIFFHL07CA,,202.87,住宅、停車空間、樓梯間,鋼筋混凝土造,101年10月30日,四層,一層 二層 三層 四層 陽台 見其他登記事項
