編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTNMLQLOHIFFFL86DA,33,95.73,人行道、店舖、住宅、樓梯間,加強磚造,69年4月1日,二層,一層 二層 騎樓 見其他登記事項
RPSQMLLLOHIFFBB67CA,19,20.61,住家用,鋼筋混凝土造,83年8月25日,九層,四層 陽台
RPSQMLLLOHIFFBB67CA,19,9.64,共有部份,鋼筋混凝土造,83年8月25日,九層,
RPSQMLLLOHIFFBB67CA,19,.04,人行道、管理員室,鋼筋混凝土造,83年8月25日,七層,
RPSPMLOLOHIFFBB87CA,15,70.38,住家用,鋼筋混凝土造,87年4月17日,二十五層,七層 陽台
RPSPMLOLOHIFFBB87CA,15,13.69,共有部份,鋼筋混凝土造,87年4月17日,二十五層,
RPSPMLOLOHIFFBB87CA,15,14.94,共有部份,鋼筋混凝土造,87年4月17日,二十五層,
RPSPMLOKOHIFFAB67CA,34,238.62,住工用,加強磚造,68年7月23日,二層,一層 二層
RPXQMLOLOHIFFBB48CA,30,72.90,住家用,鋼筋混凝土造,71年12月11日,五層,四層
RPQNMLMKOHIFFBB17CA,5,56.07,辦公室,鋼筋混凝土造,97年1月30日,十四層,三層 陽台 雨遮
RPQNMLMKOHIFFBB17CA,5,27.45,共有部份,鋼筋混凝土造,97年1月30日,十四層,
RPWRMLLKOHIFFBB08CA,22,52.75,住家用,鋼筋混凝土造,80年5月28日,七層,一層 平台
RPWRMLLKOHIFFBB08CA,22,11.33,共有部份,鋼筋混凝土造,80年5月28日,七層,
RPVPMLQLOHIFFGL27CA,19,137.35,住宅、梯間,鋼筋混凝土造,83年9月2日,三層,一層 二層 三層 陽台 平台 屋頂突出物 花台
RPRPMLSKOHIFFAB18EA,19,75.41,住家用,鋼筋混凝土造,82年11月25日,十二層,九層 陽台
RPRPMLSKOHIFFAB18EA,19,6.74,共有部份,鋼筋混凝土造,82年11月25日,十二層,
RPRPMLSKOHIFFAB18EA,19,12.86,防空避難室．門廳．人行道．水箱．停車空間．機械室．梯間．受電室,鋼筋混凝土造,82年11月25日,十二層,
RPXNMLNKOHIFFBB97CA,4,228.32,店舖、辦公室、住宅,鋼筋混凝土造,97年11月27日,五層,一層 二層 三層 四層 五層 陽台
RPXNMLNKOHIFFBB97CA,4,88.71,共有部份,鋼筋混凝土造,97年11月27日,七層,
RPXNMLNKOHIFFBB97CA,4,4.48,共有部份,鋼筋混凝土造,97年11月27日,七層,
RPORMLLKOHIFFBB27CA,40,129.62,住家用,鋼筋混凝土加強磚造,62年5月11日,二層,一層 二層
RPSQMLKKOHIFFBB47CA,19,30.76,住家用,鋼筋混凝土造,83年2月7日,十八層,十三層 陽台
RPSQMLKKOHIFFBB47CA,19,15.82,共有部份,鋼筋混凝土造,83年2月7日,十八層,
RPVRMLKKOHIFFBB87CA,19,96.20,住家用,鋼筋混凝土造,83年3月30日,九層,八層 陽台 花台
RPVRMLKKOHIFFBB87CA,19,26.98,共有部份,鋼筋混凝土造,83年3月30日,九層,
RPSRMLKKOHIFFBB57CA,42,177.39,商業用,鋼筋混凝土加強磚造,59年10月30日,三層,一層 二層 三層 騎樓 地下層
RPSOMLTJOHIFFBB08CA,4,66.27,住家用,鋼筋混凝土造,98年9月8日,十四層,三層 陽台
RPSOMLTJOHIFFBB08CA,4,55.74,共有部份,鋼筋混凝土造,98年9月8日,十四層,
RPTNMLSJOHIFFBB97CA,18,.12,管理員室,鋼筋混凝土造,84年5月16日,十九層,
RPTNMLSJOHIFFBB97CA,18,.20,管理員室,鋼筋混凝土造,84年5月16日,十九層,
RPTNMLSJOHIFFBB97CA,18,2.40,商業用,鋼筋混凝土造,84年5月16日,十九層,
RPTNMLSJOHIFFBB97CA,18,131.13,住家用,鋼筋混凝土造,84年5月16日,十九層,十七層 陽台 見其他登記事項
RPTNMLSJOHIFFBB97CA,18,62.40,共有部份,鋼筋混凝土造,84年5月16日,十九層,
RPPTMLRJOHIFFBB08CA,22,31.75,住家用,鋼筋混凝土造,79年12月14日,七層,四層 陽台
RPPTMLRJOHIFFBB08CA,22,11.46,共有部份,鋼筋混凝土造,79年12月14日,七層,
RPSUMLRJOHIFFBB48CA,17,141.31,住家用,鋼筋混凝土造,84年12月5日,十層,四層 陽台 花台 夾層
RPSUMLRJOHIFFBB48CA,17,28.63,共有部份,鋼筋混凝土造,84年12月5日,十層,
RPXOMLKLOHIFFBB87CA,21,93.90,住家用,鋼筋混凝土造,81年10月23日,十二層,三層 陽台
RPXOMLKLOHIFFBB87CA,21,40.74,共有部份,鋼筋混凝土造,81年10月23日,十二層,
RPPUMLRJOHIFFBB18CA,24,374.81,住商用,鋼筋混凝土造,77年11月17日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物 騎樓 水塔 地下層
RPPTMLQJOHIFFBB97CA,27,197.65,住家用,加強磚造,74年11月11日,二層,一層 二層 陽台 平台 屋頂突出物 騎樓 夾層
RPQTMLQJOHIFFBB08CA,17,19.68,住家用,鋼筋混凝土造,84年11月24日,二十四層,十一層 陽台
RPQTMLQJOHIFFBB08CA,17,10.77,防空避難室，停車空間，門廳，樓梯間，機械室，水箱,鋼筋混凝土造,84年11月24日,二十四層,
RPTSMLQJOHIFFBB28CA,4,73.89,住家用,鋼筋混凝土造,98年9月8日,十四層,一層 陽台 雨遮
RPTSMLQJOHIFFBB28CA,4,58.87,共有部份,鋼筋混凝土造,98年9月8日,十四層,
RPRPMLQJOHIFFBB77CA,13,76.83,住家用,鋼筋混凝土造,89年2月19日,十四層,十四層 陽台
RPRPMLQJOHIFFBB77CA,13,41.15,共有部份,鋼筋混凝土造,89年2月19日,十四層,
RPVPMLQJOHIFFBB18CA,20,84.70,住家用,鋼筋混凝土造,82年4月13日,八層,六層 陽台
RPVPMLQJOHIFFBB18CA,20,30.10,共有部份,鋼筋混凝土造,82年4月13日,八層,
RPVOMLPJOHIFFBB97CA,4,54.96,住家用,鋼筋混凝土造,98年9月8日,十四層,五層 陽台 雨遮
RPVOMLPJOHIFFBB97CA,4,33.07,共有部份,鋼筋混凝土造,98年9月8日,十四層,
RPWPMLNJOHIFFBB97CA,17,18.71,住家用,鋼筋混凝土造,84年11月27日,七層,五層 陽台
RPWPMLNJOHIFFBB97CA,17,9.13,共有部份,鋼筋混凝土造,84年11月27日,七層,
RPWPMLNJOHIFFBB97CA,17,19.31,住家用,鋼筋混凝土造,84年11月27日,七層,
RPWPMLNJOHIFFBB97CA,17,9.54,共有部份,鋼筋混凝土造,84年11月27日,七層,
RPVOMLNJOHIFFBB77CA,33,72.54,住家用,鋼筋混凝土造,69年3月4日,五層,五層
RPWOMLNJOHIFFBB87CA,9,222.06,住房，停車空間，水箱。,ＲＣ造。,93年8月31日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮
RPPQMLLJOHIFFBB17CA,22,85.67,住家用,鋼筋混凝土造,80年5月13日,七層,四層 陽台
RPPQMLLJOHIFFBB17CA,22,36.60,共有部份,鋼筋混凝土造,80年5月13日,七層,
RPSRMLLJOHIFFBB57CA,32,74.22,住家用,鋼筋混凝土造,70年2月16日,七層,三層
RPSRMLLJOHIFFBB57CA,32,15.96,住家用,鋼筋混凝土造,70年2月16日,七層,
RPURMLLJOHIFFBB77CA,40,77.89,住家用,鋼筋混凝土加強磚造,62年2月14日,四層,一層
RPURMLLJOHIFFBB77CA,40,4.30,共有部份,鋼筋混凝土加強磚造,62年2月14日,四層,
RPUPMLPLOHIFFCB28CA,16,84.49,住家用,鋼筋混凝土造,86年9月24日,八層,四層 陽台
RPUPMLPLOHIFFCB28CA,16,23.14,共有部份,鋼筋混凝土造,86年9月24日,八層,
RPUNMLNKOHIFFBB67CA,19,93.20,住商用,鋼筋混凝土造,83年6月14日,十二層,一層 二層 陽台 平台 夾層
RPUNMLNKOHIFFBB67CA,19,19.81,共有部份,鋼筋混凝土造,83年6月14日,十二層,
RPUNMLNKOHIFFBB67CA,19,.00,共有部份,鋼筋混凝土造,83年6月14日,十二層,
RPUNMLNKOHIFFBB67CA,19,.00,共有部份,鋼筋混凝土造,83年6月14日,十二層,
RPPOMLSLOHIFFCL09DA,18,82.03,住家用,鋼筋混凝土造,84年3月10日,八層,八層 陽台
RPRNMLRKOHIFFCB87CA,15,89.34,住家用,鋼筋混凝土造,87年5月5日,十四層,十四層 陽台
RPRNMLRKOHIFFCB87CA,15,50.11,共有部份,鋼筋混凝土造,87年5月5日,十四層,
RPVNMLNLOHIFFBB87CA,24,44.54,商業用,鋼筋混凝土造,78年7月3日,七層,一層 平台
RPVNMLNLOHIFFBB87CA,24,1.84,共有部份,鋼筋混凝土造,78年7月3日,七層,
RPXQMLTKOHIFFCB98CA,3,53.18,住家用,鋼筋混凝土造,99年1月12日,二十六層,十二層 陽台
RPXQMLTKOHIFFCB98CA,3,25.10,本共有部分之項目有防空避難室兼停車空間、停車空間、發電機室、門廳、消防機房、垃圾處理空間、昇降設備、梯間、水箱、機房、排煙室、梯廳、進氣管道、排氣管道、特別安全梯、車道、污水機房、電信管道、給水管道、弱電管道、電信室、蓄水池、機械室、台電配電室、泳池噴灌機房、社區游泳池、儲藏室、機坑、防災中心、走廊、中繼水箱、中繼機械室、避難平台等三十二項,鋼筋混凝土造,99年1月12日,二十六層,
RPWOMLNKOHIFFBB97CA,8,103.37,住家用,ＲＣ造,94年2月1日,十五層,十三層 陽台
RPWOMLNKOHIFFBB97CA,8,66.25,共有部份,ＲＣ造,94年2月1日,十五層,
RPUNMLSKOHIFFCB28CA,3,172.38,停車空間、樓梯間、住宅,鋼筋混凝土造,99年6月4日,五層,一層 二層 三層 四層 陽台 雨遮 見其他登記事項
RPPTMLOLOHIFFCB08CA,31,132.68,住商用,鋼筋混凝土造,70年12月31日,四層,一層 二層 三層 四層 騎樓 地下層
RPPTMLOLOHIFFCB08CA,31,132.68,住商用,鋼筋混凝土造,70年12月31日,四層,一層 二層 三層 四層 騎樓 地下層
RPTQMLRJOHIFFCB28CA,16,94.12,住家用,鋼筋混凝土造,86年1月22日,二十層,四層 陽台 花台
RPTQMLRJOHIFFCB28CA,16,12.27,共有部份,鋼筋混凝土造,86年1月22日,二十層,
RPTQMLRJOHIFFCB28CA,16,7.11,共有部份,鋼筋混凝土造,86年1月22日,二十層,
RPTQMLRJOHIFFCB28CA,16,33.17,共有部份,鋼筋混凝土造,86年1月22日,二十層,
RPOOMLKLOHIFFCB07CA,6,77.95,住家用,鋼筋混凝土造,95年11月13日,二十八層,四層 陽台 雨遮
RPOOMLKLOHIFFCB07CA,6,66.78,共用,鋼筋混凝土造,95年11月13日,二十八層,
RPTTMLNKOHIFFCB28CA,5,207.52,住家用,鋼筋混凝土造,97年6月27日,二十一層,九層 陽台 雨遮
RPTTMLNKOHIFFCB28CA,5,58.70,共用,鋼筋混凝土造,97年6月27日,二十一層,
RPTTMLNKOHIFFCB28CA,5,127.30,共用,鋼筋混凝土造,97年6月27日,二十一層,
RPTSMLQJOHIFFCB38CA,19,109.26,住家用,鋼筋混凝土造,83年8月25日,十五層,十五層 陽台
RPTSMLQJOHIFFCB38CA,19,31.24,共有部份,鋼筋混凝土造,83年8月25日,十五層,
RPTSMLQJOHIFFCB38CA,19,8.15,住家用,鋼筋混凝土造,83年8月25日,十五層,
RPTSMLQJOHIFFCB38CA,19,.11,共有部份,鋼筋混凝土造,83年8月25日,十五層,
RPPOMLKKOHIFFCB07CA,20,101.55,住家用,鋼筋混凝土造,82年8月17日,十四層,十四層 陽台 花台
RPPOMLKKOHIFFCB07CA,20,15.50,共有部份,鋼筋混凝土造,82年8月17日,十四層,
RPXSMLRJOHIFFCB88CA,20,56.95,住家用,鋼筋混凝土造,82年3月17日,六層,三層 陽台
RPXSMLRJOHIFFCB88CA,20,19.58,共有部份,鋼筋混凝土造,82年3月17日,六層,
RPPOMLTJOHIFFCB87CA,15,48.71,住家用,鋼筋混凝土造,87年6月3日,十四層,十三層 陽台
RPPOMLTJOHIFFCB87CA,15,16.84,共有部份,鋼筋混凝土造,87年6月3日,十四層,
RPRRMLKKOHIFFCB57CA,18,95.47,住家用,鋼筋混凝土造,84年3月30日,十六層,八層 陽台 花台
RPRRMLKKOHIFFCB57CA,18,28.28,共有部份,鋼筋混凝土造,84年3月30日,十六層,
RPOQMLKKOHIFFCB17CA,2,44.65,住家用,鋼筋混凝土造,99年11月19日,二十四層,四層 陽台 雨遮
RPOQMLKKOHIFFCB17CA,2,34.07,本共有部分之項目有停車空間、消防機房、污水機房、揚水機房、水箱、排煙室、梯廳、樓梯間、昇降機間、防空避難室兼停車空間、防災中心、台電配電室、電信室、緊急發電機房、電錶箱室、門廳、管委會空間、中繼機房、屋頂平台、電梯機房、機房等二十一項,鋼筋混凝土造,99年11月19日,二十四層,
RPWSMLSKOHIFFCB98CA,20,115.38,住家用,鋼筋混凝土造,82年2月3日,七層,三層 陽台
RPWSMLSKOHIFFCB98CA,20,24.05,共有部份,鋼筋混凝土造,82年2月3日,七層,
RPQOMLTJOHIFFCB97CA,20,17.61,住家用,鋼筋混凝土造,82年6月16日,六層,五層
RPQOMLTJOHIFFCB97CA,20,8.48,共有部份,鋼筋混凝土造,82年6月16日,六層,
RPQOMLTJOHIFFCB97CA,20,22.93,住家用,鋼筋混凝土造,82年6月16日,六層,五層
RPQOMLTJOHIFFCB97CA,20,10.83,共有部份,鋼筋混凝土造,82年6月16日,六層,
RPVPMLKKOHIFFCB77CA,19,102.86,住家用,鋼筋混凝土造,83年5月3日,十六層,十一層 陽台
RPVPMLKKOHIFFCB77CA,19,22.48,共有部份,鋼筋混凝土造,83年5月3日,十六層,
RPURMLLMNHIFFCB08CA,4,116.90,住家用,鋼筋混凝土造,98年3月30日,十五層,四層 陽台 雨遮
RPURMLLMNHIFFCB08CA,4,35.08,共用,鋼筋混凝土造,98年3月30日,十五層,
RPURMLLMNHIFFCB08CA,4,42.85,共用,鋼筋混凝土造,98年3月30日,十五層,
RPWNMLLJOHIFFCB67CA,4,41.81,住家用,鋼筋混凝土造,98年8月13日,二十六層,十層 陽台 雨遮
RPWNMLLJOHIFFCB67CA,4,3.45,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPWNMLLJOHIFFCB67CA,4,16.54,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPWRMLLMNHIFFCB28CA,4,118.97,住家用,鋼筋混凝土造,98年3月30日,十五層,四層 陽台 雨遮
RPWRMLLMNHIFFCB28CA,4,35.75,共用,鋼筋混凝土造,98年3月30日,十五層,
RPWRMLLMNHIFFCB28CA,4,43.87,共用,鋼筋混凝土造,98年3月30日,十五層,
RPTOMLPJOHIFFCB87CA,19,57.22,住家用,鋼筋混凝土造,83年8月22日,七層,二層 陽台
RPTOMLPJOHIFFCB87CA,19,.24,共有部份,鋼筋混凝土造,83年8月22日,七層,
RPTOMLPJOHIFFCB87CA,19,1.77,共有部份,鋼筋混凝土造,83年8月22日,七層,
RPTOMLPJOHIFFCB87CA,19,60.53,商業用,鋼筋混凝土造,83年8月22日,七層,一層 平台 騎樓
RPTOMLPJOHIFFCB87CA,19,.24,共有部份,鋼筋混凝土造,83年8月22日,七層,
RPTOMLPJOHIFFCB87CA,19,7.87,共有部份,鋼筋混凝土造,83年8月22日,七層,
RPRTMLOJOHIFFCB08CA,29,86.93,住家用,鋼筋混凝土造,73年10月20日,五層,二層 陽台
RPOOMLPJOHIFFCB37CA,19,76.99,住家用,鋼筋混凝土造,82年12月16日,六層,二層 陽台 花台
RPOOMLPJOHIFFCB37CA,19,31.71,共有部份,鋼筋混凝土造,82年12月16日,六層,
RPRPMLOJOHIFFCB67CA,19,20.69,住家用,鋼筋混凝土造,83年6月17日,七層,四層 陽台
RPRPMLOJOHIFFCB67CA,19,8.82,共有部份,鋼筋混凝土造,83年6月17日,七層,
RPOOMLMKOHIFFCB17CA,21,106.47,住家用,鋼筋混凝土造,81年2月29日,十六層,八層 陽台
RPOOMLMKOHIFFCB17CA,21,45.13,共有部份,鋼筋混凝土造,81年2月29日,十六層,
RPROMLLKOHIFFAL18CA,19,66.95,住家用,鋼筋混凝土造,83年8月27日,九層,七層 陽台 花台
RPROMLLKOHIFFAL18CA,19,24.57,共有部份,鋼筋混凝土造,83年8月27日,九層,
RPTOMLLKOHIFFAL38CA,,155.44,見其他登記事項,鋼筋混凝土造,102年2月8日,三層,一層 二層 三層 見其他登記事項
RPVNMLNKOHIFFAL68CA,41,112.38,住家用,加強磚造,61年1月8日,二層,一層 二層 騎樓
RPOOMLNKOHIFFAL08CA,20,283.77,住商用,鋼筋混凝土造,82年10月21日,三層,一層 二層 三層 地下層 見其他登記事項 見其他登記事項
RPVPMLLKOHIFFAL68CA,7,78.03,集合住宅,鋼筋混凝土造,95年1月12日,十三層,十一層 陽台
RPVPMLLKOHIFFAL68CA,7,43.05,共有部份,鋼筋混凝土造,95年1月12日,十三層,
RPSOMLLLOHIFFAL38CA,25,124.06,住家用,加強磚造,76年11月14日,二層,一層 二層 陽台 見其他登記事項
RPRSMLRJOHIFFCB28CA,5,248.70,住宅、樓梯間、停車空間,鋼筋混凝土造,97年7月16日,五層,一層 二層 三層 四層 五層 雨遮 見其他登記事項
RPRSMLRJOHIFFCB28CA,5,.26,共用,鋼筋混凝土造,97年7月16日,五層,
RPROMLOJOHIFFAL38CA,,194.91,停車空間、住宅、樓梯間,鋼筋混凝土造,101年12月12日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPWNMLOJOHIFFAL78CA,,259.20,停車空間、住宅,鋼筋混凝土造,101年12月12日,四層,一層 二層 三層 四層 陽台
RPUOMLOJOHIFFAL68CA,50,56.16,住家用,加強磚造,52年1月6日,二層,一層 二層
RPTOMLOJOHIFFAL58CA,20,93.20,住家用,鋼筋混凝土造,82年6月3日,六層,六層 陽台
RPTOMLOJOHIFFAL58CA,20,31.44,共有部份,鋼筋混凝土造,82年6月3日,六層,
RPROMLRJOHIFFAL68CA,28,104.34,住家用,加強磚造,74年3月30日,二層,一層 二層 陽台 見其他登記事項
RPTNMLQJOHIFFAL68CA,1,2.93,本共有部分之項目有受電室及梯間等２項,鋼筋混凝土造,101年10月1日,二層,
RPTNMLQJOHIFFAL68CA,1,269.62,店鋪、住宅、停車空間、人行道,鋼筋混凝土造,101年10月1日,四層,一層 二層 三層 四層 陽台 騎樓
RPUNMLQJOHIFFAL78CA,1,278.55,住家用,鋼筋混凝土造,101年10月1日,四層,一層 二層 三層 四層 陽台
RPUNMLQJOHIFFAL78CA,1,2.93,本共有部分之項目有受電室及梯間等２項,鋼筋混凝土造,101年10月1日,二層,
RPSRMLPLOHIFFBB18CA,25,82.59,住家用,鋼筋混凝土造,77年5月19日,五層,二層 陽台
RPXRMLSLOHIFFCB09CA,21,29.27,住家用,鋼筋混凝土造,80年12月6日,十二層,七層 陽台 花台
RPXRMLSLOHIFFCB09CA,21,15.85,共有部份,鋼筋混凝土造,80年12月6日,十二層,
RPVRMLOJOHIFFCB28CA,19,168.93,住商用,鋼筋混凝土造,83年9月3日,二十四層,一層 二層 三層 陽台 平台 騎樓
RPVRMLOJOHIFFCB28CA,19,24.14,共有部份,鋼筋混凝土造,83年9月3日,二十四層,
RPVRMLOJOHIFFCB28CA,19,9.92,共有部份,鋼筋混凝土造,83年9月3日,二十四層,
RPVRMLOJOHIFFCB28CA,19,10.04,共有部份,鋼筋混凝土造,83年9月3日,二十四層,
RPVRMLOJOHIFFCB28CA,19,9.49,共有部份,鋼筋混凝土造,83年9月3日,二十四層,
RPVRMLOJOHIFFCB28CA,19,.76,商業用,鋼筋混凝土造,83年9月3日,二十四層,
RPVRMLOJOHIFFCB28CA,19,15.01,共有部份,鋼筋混凝土造,83年9月3日,二十四層,
RPWQMLOJOHIFFCB28CA,3,225.85,集合住宅、機電設備室,鋼骨鋼筋混凝土造,99年10月13日,三十二層,二十四層 陽台 雨遮
RPWQMLOJOHIFFCB28CA,3,132.93,共有部份之項目有：停車空間、消防、污水設備室、梯廳、梯間、防空避難室兼停車空間、泳池清水池、清水池、台電專用管道、揚水設備區、機電設備室、門廳、發電機室、防災中心、管理室、外廊、台電配電室Ａ、電信室、社區資源回收室、排煙室、守衛室、門廊、車道、廣場式開放空間（有頂蓋）兼外廊、清潔儲藏室、電錶設備區、社區自用游泳池、社區多功能運動中心、台電配電室Ｂ、社區交誼廳、社區健身韻律中心、儲藏室、消防中繼機房、水箱、機械室等三十四項。,鋼骨鋼筋混凝土造,99年10月13日,三十二層,
RPXPMLPJOHIFFCB38CA,29,69.20,住家用,鋼筋混凝土造,73年7月10日,五層,三層 陽台
RPQOMLPJOHIFFCB57CA,,165.21,住家用,鋼筋混凝土造,102年1月28日,十五層,十三層 陽台 雨遮
RPQOMLPJOHIFFCB57CA,,51.65,本共有部份係依使用執照之建築概要表記載項目有：梯廳、排煙室、緊急昇降機、電梯、樓梯間、公共服務空間、門廳、外廊、管理員室、環保資源室、有頂蓋沿街步道開放空間、有頂蓋廣場式開放空間、水錶室、機械室、水箱、梯間等十六項,鋼筋混凝土造,102年1月28日,十五層,
RPQOMLPJOHIFFCB57CA,,89.10,本共有部份係依使用執照之建築概要表記載項目有：停車空間、排煙室、緊急昇降機、電梯、樓梯間、水箱、揚水泵機房、污水機房、消防機房、車道、機房、防空避難室兼停車空間、台電配電室、景觀機房、緊急發電機房、電信機房等十六項,鋼筋混凝土造,102年1月28日,十五層,
RPWOMLKKOHIFFCB77CA,20,79.10,住家用,鋼筋混凝土造,82年8月17日,十四層,十層 陽台
RPWOMLKKOHIFFCB77CA,20,11.27,共有部份,鋼筋混凝土造,82年8月17日,十四層,
RPSOMLKKOHIFFCB37CA,21,74.87,住家用,鋼筋混凝土造,81年5月27日,七層,五層 陽台 花台
RPSOMLKKOHIFFCB37CA,21,22.30,共有部份,鋼筋混凝土造,81年5月27日,七層,
RPPTMLRJOHIFFCB18CA,20,42.44,住家用,鋼筋混凝土造,82年1月4日,七層,二層 陽台 花台
RPPTMLRJOHIFFCB18CA,20,16.18,共有部份,鋼筋混凝土造,82年1月4日,七層,
RPVSMLRJOHIFFCB68CA,10,203.92,機械室、停車空間、集合住宅,鋼筋混凝土造,92年7月11日,五層,一層 二層 三層 四層 五層 陽台
RPTOMLTJOHIFFCB28CA,21,85.66,住家用,鋼筋混凝土造,81年8月1日,七層,七層 陽台 花台
RPTOMLTJOHIFFCB28CA,21,14.10,共有部份,鋼筋混凝土造,81年8月1日,七層,
RPRQMLQJOHIFFCB97CA,4,72.14,住家用,鋼筋混凝土造,98年9月14日,二十四層,二十二層 陽台 雨遮
RPRQMLQJOHIFFCB97CA,4,71.27,共用,鋼筋混凝土造,98年9月14日,二十四層,
RPRQMLQJOHIFFCB97CA,4,.46,共用,鋼筋混凝土造,98年9月14日,二十四層,
RPRQMLQJOHIFFCB97CA,4,3.07,健身休閒中心,鋼筋混凝土造,98年9月14日,二十四層,
RPRQMLQJOHIFFCB97CA,4,.00,共用,鋼筋混凝土造,98年9月14日,二十四層,
RPSSMLRJOHIFFCB38CA,14,26.91,辦公室,鋼筋混凝土造,88年5月6日,十四層,二層
RPSSMLRJOHIFFCB38CA,14,38.90,共有部份,鋼筋混凝土造,88年5月6日,十四層,
RPPSMLRJOHIFFCB08CA,20,37.34,住家用,鋼筋混凝土造,81年11月13日,十六層,四層 陽台
RPPSMLRJOHIFFCB08CA,20,21.10,共有部份,鋼筋混凝土造,81年11月13日,十六層,
RPQSMLRJOHIFFCB18CA,19,99.99,住家用,鋼筋混凝土造,83年7月23日,十六層,十六層 陽台
RPQSMLRJOHIFFCB18CA,19,32.03,共有部份,鋼筋混凝土造,83年7月23日,十六層,
RPQSMLRJOHIFFCB18CA,19,7.91,商業用,鋼筋混凝土造,83年7月23日,十六層,
RPQSMLRJOHIFFCB18CA,19,.06,共有部份,鋼筋混凝土造,83年7月23日,十六層,
RPVQMLLKOHIFFCB97CA,20,10.00,辦公室、避難室、停車空間,鋼筋混凝土造,81年11月13日,十六層,
RPVQMLLKOHIFFCB97CA,20,42.15,住家用,鋼筋混凝土造,81年11月13日,十六層,十四層 陽台 花台
RPVQMLLKOHIFFCB97CA,20,23.82,共有部份,鋼筋混凝土造,81年11月13日,十六層,
RPVQMLLKOHIFFCB97CA,20,.20,共有部份,鋼筋混凝土造,81年11月13日,十六層,
RPORMLLKOHIFFCB37CA,18,18.68,住家用,鋼筋混凝土造,84年11月10日,六層,五層
RPORMLLKOHIFFCB37CA,18,5.70,共有部份,鋼筋混凝土造,84年11月10日,六層,
RPORMLLKOHIFFCB37CA,18,1.09,共有部份,鋼筋混凝土造,84年11月10日,六層,
RPORMLLKOHIFFCB37CA,18,2.18,共有部份,鋼筋混凝土造,84年11月10日,六層,
RPSPMLNKOHIFFCB77CA,5,68.27,住家用,鋼筋混凝土造,96年10月12日,十五層,二層 陽台 雨遮
RPSPMLNKOHIFFCB77CA,5,13.20,共用,鋼筋混凝土造,96年10月12日,十五層,
RPSPMLNKOHIFFCB77CA,5,20.65,共用,鋼筋混凝土造,96年10月12日,十五層,
RPTQMLOKOHIFFCB08CA,4,91.67,住家用,鋼筋混凝土造,98年10月1日,十四層,三層 陽台 雨遮
RPTQMLOKOHIFFCB08CA,4,33.33,共有,鋼筋混凝土造,98年10月1日,十四層,
RPTQMLOKOHIFFCB08CA,4,23.02,共有,鋼筋混凝土造,98年10月1日,十四層,
RPXNMLKLOHIFFCB87CA,6,60.71,住家用,鋼筋混凝土造,96年1月8日,十五層,五層 陽台 雨遮
RPXNMLKLOHIFFCB87CA,6,49.32,共用,鋼筋混凝土造,96年1月8日,十五層,
RPQOMLKLOHIFFCB27CA,19,85.00,住家用,鋼筋混凝土造,83年7月23日,十六層,四層 陽台 花台
RPQOMLKLOHIFFCB27CA,19,25.97,共有部份,鋼筋混凝土造,83年7月23日,十六層,
RPQOMLKLOHIFFCB27CA,19,14.36,商業用,鋼筋混凝土造,83年7月23日,十六層,
RPQOMLKLOHIFFCB27CA,19,.12,共有部份,鋼筋混凝土造,83年7月23日,十六層,
RPWRMLKKOHIFFCB08CA,17,98.42,住家用,鋼筋混凝土造,84年12月13日,十四層,十一層 陽台 花台
RPWRMLKKOHIFFCB08CA,17,35.57,共有部份,鋼筋混凝土造,84年12月13日,十四層,
RPXRMLLKOHIFFCB28CA,3,173.85,住家用,鋼骨鋼筋混凝土造,99年2月11日,二十九層,十八層 陽台 雨遮
RPXRMLLKOHIFFCB28CA,3,92.60,本共有部分之項目有：防空避難室兼停車空間、人行道、騎樓、防災中心、管理室、梯廳、消防幫浦室、門廊、車道、水箱、機車停車空間、中繼水箱、機械室、梯間、一般安全梯、緊急昇降機間、昇降機間、排煙室、排煙管道、進風管道、排氣管道、進氣管道、緊急發電機室、電信室、台電專用管道、廣場式開放空間、汽車車道、垃圾處理場、特別安全梯、發電機室、機電空間、緩衝空間、行動不便者坡道、機車車道、排風管道、錶箱室、造型牆、樑柱、台電配電室、陽台、雨遮等四十一項。,鋼骨鋼筋混凝土造,99年2月11日,二十九層,
RPUOMLSLOHIFFCB48CA,19,161.92,住家用,鋼筋混凝土造,83年6月16日,十四層,五層 陽台 花台
RPUOMLSLOHIFFCB48CA,19,37.11,共有部份,鋼筋混凝土造,83年6月16日,十四層,
RPUOMLSLOHIFFCB48CA,19,.16,商業用,鋼筋混凝土造,83年6月16日,十四層,
RPUOMLSLOHIFFCB48CA,19,14.73,共有部份,鋼筋混凝土造,83年6月16日,十四層,
RPWOMLRLOHIFFCB58CA,18,91.25,住家用,鋼筋混凝土造,84年9月19日,十六層,九層 陽台
RPWOMLRLOHIFFCB58CA,18,34.24,共有部份,鋼筋混凝土造,84年9月19日,十六層,
RPSNMLOJOHIFFBB47CA,27,67.78,住家用,鋼筋混凝土造,74年11月27日,五層,二層
